Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1280060.79,1566287.83,0.223604256,1200189.43,1183044.92,-0.014284837,0.937603463,0.755317699,-0.194416692
"New York",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",7260530.76,9100287.36,0.253391475,10186352.59,9913136.96,-0.026821733,1.402976301,1.089321311,-0.223563997
"Northern New England",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1836280.13,2475622.32,0.348172471,2232370.86,2636966.16,0.181240182,1.215702781,1.065173043,-0.123821167
Orlando,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",2242322.52,2425999.40,0.081913676,2161924.95,2075526.55,-0.039963644,0.964145403,0.855534651,-0.112649764
Philadelphia,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",2185634.23,2764965.06,0.265063029,2742892.94,2677643.99,-0.023788369,1.254964304,0.968418744,-0.228329650
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",5109315.92,6008272.39,0.175944585,4270309.03,4493038.71,0.052157743,0.835788802,0.747808757,-0.105265881
Pittsburgh,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",564740.82,666666.14,0.180481588,633657.69,697881.83,0.101354629,1.122032741,1.046823572,-0.067029389
Portland,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",2582230.35,3139367.48,0.215758106,3309538.05,3328732.41,0.005799710,1.281658722,1.060319453,-0.172697509
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1453464.85,1843439.88,0.268307163,1668840.91,1899846.49,0.138422769,1.148181127,1.030598562,-0.102407680
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1163677.31,1402204.70,0.204977263,1295384.15,1300748.48,0.004141111,1.113181583,0.927645215,-0.166672150
Roanoke,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",735588.38,888613.91,0.208031467,810401.80,801390.15,-0.011119978,1.101705549,0.901842905,-0.181412034
Sacramento,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1831896.83,2220702.74,0.212242253,2383137.70,2450206.94,0.028143250,1.300912617,1.103347556,-0.151866512
"San Diego",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",2417621.81,2613692.25,0.081100542,2602494.65,2908771.01,0.117685683,1.076468883,1.112897285,0.033840646
"San Francisco",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",3676991.69,3949784.27,0.074189066,5003386.75,5329038.64,0.065086292,1.360728327,1.349197393,-0.008474090
Seattle,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",2421975.67,2926403.13,0.208271068,3604248.55,3718838.79,0.031793102,1.488143995,1.270788277,-0.146058257
"South Carolina",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",1767283.47,2261903.21,0.279875724,1901307.55,2103613.57,0.106403627,1.075836210,0.930019269,-0.135538235
Spokane,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",364364.90,474962.54,0.303535384,488393.13,532856.29,0.091039692,1.340395658,1.121891192,-0.163014902
"St. Louis",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",735001.96,880567.34,0.198047608,825712.72,822467.26,-0.003930495,1.123415671,0.934019720,-0.168589380
Syracuse,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",280528.37,370454.87,0.320561161,353941.49,398654.24,0.126328083,1.261695885,1.076120932,-0.147083743
Tampa,Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",2553071.26,2433845.16,-0.046699088,2337991.62,2055556.06,-0.120802640,0.915756507,0.844571419,-0.077733642
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",11,"2020-11-01 00:00:00",3307293.85,4634320.33,0.401242387,3074994.77,3263319.70,0.061243984,0.929761584,0.704163603,-0.242640678
California,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",22969558.13,25493144.42,0.109866558,27365950.13,28476376.24,0.040576925,1.191400809,1.117020944,-0.062430598
"Great Lakes",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",15138070.11,17629011.35,0.164548137,16491210.11,17088370.78,0.036210846,1.089386559,0.969332338,-0.110203509
Midsouth,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",12961109.03,16084653.60,0.240993619,14667814.63,15823556.55,0.078794418,1.131678979,0.983767319,-0.130701076
Northeast,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",19236227.36,23894288.75,0.242150464,24433429.50,26096909.20,0.068082121,1.270177829,1.092181880,-0.140134669
Plains,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",7286463.81,9036601.53,0.240190271,7544590.77,7629183.09,0.011212314,1.035425546,0.844253569,-0.184631312
"South Central",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",25384970.19,30242497.84,0.191354475,20166409.46,20546366.84,0.018841102,0.794423208,0.679387230,-0.144804403
Southeast,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",19236434.59,22021402.76,0.144775694,18124236.05,17483556.73,-0.035349314,0.942182709,0.793934743,-0.157345242
"Total U.S.",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",148813147.80,174453775.60,0.172300822,156588532.80,160544143.10,0.025261174,1.052249314,0.920267518,-0.125428256
West,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",26600314.16,30052174.76,0.129767663,27794892.00,27399823.42,-0.014213712,1.044908411,0.911741784,-0.127443349
Albany,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",439261.60,521507.77,0.187237332,479581.29,541666.99,0.129458136,1.091789699,1.038655646,-0.048666930
Atlanta,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",2642636.60,3236289.74,0.224644259,2684883.62,2555722.67,-0.048106722,1.015986693,0.789707621,-0.222718540
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",3220699.38,3849887.52,0.195357612,4159110.21,4484455.67,0.078224775,1.291368650,1.164827712,-0.097989786
Boise,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",378057.01,464597.89,0.228909603,464750.97,486581.73,0.046973027,1.229314515,1.047317994,-0.148047159
Boston,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",2468177.54,2984595.66,0.209230540,3232418.77,3871990.42,0.197861631,1.309637867,1.297324952,-0.009401771
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",618951.29,787376.09,0.272113174,710602.17,802697.48,0.129601785,1.148074463,1.019458795,-0.112027288
Charlotte,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",993791.68,1307426.80,0.315594431,1173503.08,1402072.78,0.194775543,1.180834076,1.072391036,-0.091835968
Chicago,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",3639883.32,3725799.52,0.023604108,4099419.50,4367561.20,0.065409676,1.126250250,1.172248044,0.040841539
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1209520.02,1263246.06,0.044419306,1166388.19,1180367.92,0.011985487,0.964339714,0.934392718,-0.031054404
Columbus,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",817464.11,999888.80,0.223159265,795431.28,841916.69,0.058440510,0.973047343,0.842010322,-0.134666645
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",5555424.98,6594887.67,0.187107682,4096656.32,4304839.22,0.050817761,0.737415470,0.652753987,-0.114808390
Denver,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",3234973.84,3992049.66,0.234028421,3656818.90,3802199.39,0.039755999,1.130401382,0.952442909,-0.157429455
Detroit,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1795875.69,2106188.76,0.172792066,1993978.26,2003796.95,0.004924171,1.110309734,0.951385264,-0.143135258
"Grand Rapids",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",628834.42,769655.51,0.223939857,874472.00,869670.35,-0.005490913,1.390623624,1.129947540,-0.187452651
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1144229.10,1493422.30,0.305177696,1264174.36,1484032.65,0.173914530,1.104826263,0.993712663,-0.100571107
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1259978.45,1479242.35,0.174021945,1723891.54,1863873.06,0.081200886,1.368191289,1.260018725,-0.079062456
Houston,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",5212133.13,6124315.31,0.175011297,3930611.31,4061370.97,0.033267003,0.754127190,0.663155106,-0.120632282
Indianapolis,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",822718.86,1011861.11,0.229899008,843256.09,839113.38,-0.004912754,1.024962634,0.829277232,-0.190919548
Jacksonville,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",848144.57,887924.37,0.046902145,770055.75,723729.57,-0.060159514,0.907929824,0.815080197,-0.102265202
"Las Vegas",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1289564.46,1604586.14,0.244285330,1324431.50,1398511.54,0.055933463,1.027037842,0.871571494,-0.151373534
"Los Angeles",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",10728714.73,12162492.53,0.133639288,12141270.47,12864525.41,0.059569955,1.131661226,1.057721136,-0.065337655
Louisville,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",444694.30,516056.00,0.160473611,450723.62,440089.08,-0.023594370,1.013558348,0.852793263,-0.158614534
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",3814339.25,3920986.75,0.027959626,3545754.18,3145742.61,-0.112814242,0.929585427,0.802283407,-0.136944939
Nashville,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",959812.54,1138280.97,0.185940923,912728.30,945889.52,0.036331973,0.950944338,0.830980702,-0.126152110
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1106962.83,1422087.56,0.284675078,961147.47,994455.92,0.034654880,0.868274385,0.699293031,-0.194617458
"New York",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",7029516.44,8921348.62,0.269126930,9664306.83,9548689.96,-0.011963286,1.374818156,1.070319115,-0.221483139
"Northern New England",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1969325.49,2315834.83,0.175953311,2248356.28,2433849.77,0.082501822,1.141688508,1.050959999,-0.079468707
Orlando,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1947715.42,2297420.26,0.179546168,1769950.19,1774497.37,0.002569101,0.908731415,0.772386925,-0.150038271
Philadelphia,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",2055693.25,2584608.74,0.257293003,2533700.10,2564923.11,0.012323088,1.232528297,0.992383516,-0.194839162
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",5144304.78,5100209.89,-0.008571594,4020492.51,3672035.08,-0.086670334,0.781542440,0.719977248,-0.078773959
Pittsburgh,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",454666.19,558661.24,0.228728356,528967.24,611380.45,0.155800216,1.163418903,1.094367044,-0.059352533
Portland,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",2515908.45,3026498.51,0.202944610,2964907.88,2865015.10,-0.033691698,1.178464137,0.946643486,-0.196714218
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1315343.28,1736804.22,0.320418971,1497395.01,1720341.95,0.148889864,1.138406249,0.990521517,-0.129905061
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1049743.77,1269685.86,0.209519786,1157768.04,1165976.87,0.007090220,1.102905369,0.918319174,-0.167363584
Roanoke,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",659387.65,796749.20,0.208316838,710813.50,693205.35,-0.024771828,1.077990314,0.870042104,-0.192903598
Sacramento,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1701148.59,1914196.12,0.125237461,2290289.96,2202156.03,-0.038481560,1.346319759,1.150433859,-0.145497307
"San Diego",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",2010841.39,2315280.71,0.151398972,2340130.11,2530881.14,0.081513002,1.163756685,1.093120644,-0.060696572
"San Francisco",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",3429423.91,3599071.64,0.049468288,4516769.16,4591778.97,0.016606961,1.317063530,1.275823165,-0.031312358
Seattle,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",2430201.41,2505012.24,0.030783798,3284670.62,3102585.51,-0.055434816,1.351604277,1.238551038,-0.083643742
"South Carolina",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",1544671.46,2073524.36,0.342372416,1643593.24,1854236.58,0.128160262,1.064040660,0.894243934,-0.159577291
Spokane,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",378713.86,415698.45,0.097658401,451217.20,436873.76,-0.031788327,1.191446228,1.050939112,-0.117929884
"St. Louis",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",638684.33,824119.10,0.290338687,747155.27,745395.51,-0.002355280,1.169834979,0.904475470,-0.226834993
Syracuse,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",286683.66,358989.42,0.252214444,329468.78,371869.93,0.128695502,1.149241572,1.035879915,-0.098640407
Tampa,Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",2230683.63,2374714.26,0.064567932,1946821.15,1824721.26,-0.062717569,0.872746419,0.768396135,-0.119565410
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",12,"2020-11-29 00:00:00",3291684.24,4307794.52,0.308690083,2891326.82,2983253.94,0.031794095,0.878373079,0.692524661,-0.211582552
California,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",23736504.84,27551177.53,0.160709115,26901486.12,30202124.93,0.122693549,1.133338135,1.096219024,-0.032752018
"Great Lakes",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",16292988.81,18145342.93,0.113690259,16131732.72,16584610.14,0.028073700,0.990102731,0.913987143,-0.076876455
Midsouth,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",13376983.02,16222062.95,0.212684723,14477815.75,15211519.91,0.050677821,1.082293050,0.937705639,-0.133593587
Northeast,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",18721765.94,24105857.59,0.287584604,23299455.91,26044462.76,0.117814204,1.244511655,1.080420502,-0.131851841
Plains,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",7946821.10,9117938.97,0.147369351,7714403.55,7539171.25,-0.022714951,0.970753393,0.826850374,-0.148238492
"South Central",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",27038458.96,28435355.99,0.051663337,20520685.32,19305087.47,-0.059237683,0.758944337,0.678911404,-0.105452968
Southeast,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",20432408.05,20738917.00,0.015001117,18469143.78,16228642.40,-0.121310517,0.903914200,0.782521209,-0.134297029
"Total U.S.",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",155650201.20,173842959.00,0.116882327,155172282.20,157453457.40,0.014700919,0.996929532,0.905722374,-0.091488069
West,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",28104270.22,29526305.81,0.050598560,27657558.97,26337838.25,-0.047716457,0.984105218,0.892012649,-0.093580003
Albany,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",468395.17,503355.30,0.074638110,476056.21,559962.45,0.176252800,1.016355933,1.112459628,0.094557125
Atlanta,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",2624965.66,3036446.13,0.156756515,2629929.68,2472778.73,-0.059754811,1.001891080,0.814366079,-0.187171045
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",3261126.24,4002304.27,0.227276706,4123573.04,4425960.77,0.073331484,1.264462869,1.105853146,-0.125436441
Boise,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",454412.87,476140.55,0.047814843,468295.27,468253.32,-8.960500000,1.030550191,0.983435080,-0.045718405
Boston,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",2321670.16,3181061.19,0.370160691,3007639.63,3988469.82,0.326112936,1.295463792,1.253817384,-0.032147875
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",654650.10,815216.46,0.245270504,717666.73,796422.49,0.109738625,1.096260017,0.976946037,-0.108837300
Charlotte,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1089238.25,1385237.21,0.271748591,1190539.09,1319486.47,0.108310077,1.093001545,0.952534671,-0.128514799
Chicago,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",4257914.48,4330683.94,0.017090400,4041129.72,4295530.76,0.062952951,0.949086634,0.991882765,0.045091912
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1122724.16,1218871.48,0.085637526,1066574.54,1108268.33,0.039091304,0.949988054,0.909257742,-0.042874552
Columbus,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",845438.51,953410.11,0.127710766,757678.96,806569.78,0.064527092,0.896196413,0.845984085,-0.056028262
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",5823530.58,6221668.94,0.068367179,4132949.73,4018361.91,-0.027725433,0.709698296,0.645865595,-0.089943433
Denver,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",3559349.42,3860158.58,0.084512399,3655982.11,3536584.91,-0.032658037,1.027148975,0.916176068,-0.108039739
Detroit,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1838098.51,2051104.84,0.115884067,1852596.51,1877217.53,0.013290007,1.007887499,0.915222612,-0.091939712
"Grand Rapids",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",678901.95,803946.05,0.184185802,927503.28,923414.61,-0.004408254,1.366181494,1.148602708,-0.159260528
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1175588.62,1503004.87,0.278512606,1222681.68,1482329.18,0.212359034,1.040059132,0.986243764,-0.051742605
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1178492.63,1550798.92,0.315917368,1655429.35,1928409.48,0.164899897,1.404700639,1.243494211,-0.114762123
Houston,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",5239423.19,5587922.91,0.066514902,4058750.63,3877064.36,-0.044764088,0.774656004,0.693829250,-0.104338898
Indianapolis,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",858952.73,971674.14,0.131231215,806281.13,783123.89,-0.028721049,0.938679280,0.805953208,-0.141396614
Jacksonville,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",891121.83,820273.65,-0.079504483,779749.21,648078.09,-0.168863422,0.875019760,0.790075471,-0.097076996
"Las Vegas",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1281210.59,1565481.98,0.221877178,1299407.57,1310917.39,0.008857744,1.014202958,0.837389000,-0.174337845
"Los Angeles",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",10758624.39,13076348.48,0.215429409,11805337.97,13816886.85,0.170393163,1.097290652,1.056631893,-0.037053773
Louisville,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",429189.60,478950.52,0.115941579,438841.47,417008.22,-0.049752021,1.022488592,0.870670774,-0.148478740
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",4060017.15,3735364.71,-0.079963317,3635284.48,2954724.65,-0.187209511,0.895386484,0.791013697,-0.116567302
Nashville,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",964902.79,1088441.98,0.128032783,880664.45,884598.20,0.004466798,0.912697589,0.812719664,-0.109541130
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1268859.62,1318442.07,0.039076387,906146.81,872437.23,-0.037201014,0.714142680,0.661718288,-0.073408849
"New York",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",6400357.91,8638116.41,0.349630213,8924063.56,9277578.76,0.039613703,1.394306957,1.074027985,-0.229704779
"Northern New England",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",2229469.05,2479637.48,0.112209869,2332925.92,2571960.41,0.102461243,1.046404264,1.037232430,-0.008765096
Orlando,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",2149038.18,2160045.98,0.005122198,1872158.30,1625913.82,-0.131529732,0.871161023,0.752721856,-0.135955539
Philadelphia,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1935303.95,2587650.55,0.337077078,2322076.21,2485369.25,0.070321999,1.199850912,0.960473295,-0.199506134
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",4920791.99,5038416.32,0.023903536,3862341.58,3419816.62,-0.114574268,0.784902428,0.678748321,-0.135244971
Pittsburgh,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",463087.92,608724.80,0.314490777,519906.78,617232.64,0.187198674,1.122695621,1.013976496,-0.096837578
Portland,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",2755049.16,2898100.09,0.051923186,2941067.74,2956498.76,0.005246741,1.067519151,1.020150674,-0.044372484
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1388606.55,1794748.92,0.292481963,1469043.35,1616217.58,0.100183722,1.057926271,0.900525729,-0.148782147
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1085537.76,1290057.10,0.188403709,1106705.20,1155155.50,0.043778867,1.019499497,0.895429745,-0.121696727
Roanoke,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",664272.36,773158.62,0.163918095,672977.80,657749.32,-0.022628503,1.013105227,0.850730113,-0.160274678
Sacramento,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1898902.14,2035673.79,0.072026697,2321063.20,2260314.48,-0.026172799,1.222318492,1.110352008,-0.091601726
"San Diego",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",2098745.16,2518698.40,0.200097300,2271299.43,2780637.50,0.224249636,1.082217829,1.103997803,0.020125315
"San Francisco",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",3527097.97,3977558.61,0.127714241,4375569.27,4773854.07,0.091024682,1.240557905,1.200197040,-0.032534447
Seattle,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",2574099.23,2668368.18,0.036622112,3276067.36,3254875.36,-0.006468731,1.272704378,1.219799945,-0.041568516
"South Carolina",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",1664908.69,1961618.53,0.178213882,1645597.25,1712649.54,0.040746477,0.988400901,0.873079813,-0.116674406
Spokane,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",412520.08,422294.00,0.023693198,435700.01,444625.32,0.020484989,1.056191034,1.052880979,-0.003133956
"St. Louis",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",706119.48,917179.15,0.298900789,785896.43,757547.97,-0.036071496,1.112979393,0.825954199,-0.257889046
Syracuse,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",309363.77,351629.44,0.136621266,334026.37,357114.47,0.069120591,1.079720389,1.015598893,-0.059387131
Tampa,Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",2407158.74,2226006.57,-0.075255598,2055995.57,1638376.88,-0.203122369,0.854117153,0.736016192,-0.138272555
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",13,"2020-12-27 00:00:00",3442919.03,4023201.35,0.168543702,2894887.07,2696078.90,-0.068675622,0.840823454,0.670132729,-0.203004238
