Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
"New York",Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",7037424.55,7259979.77,0.030000000,9646461.38,10168660.94,0.050000000,1.370737450,1.400645906,0.020000000
"Northern New England",Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",1891500.94,1833763.01,-0.030000000,2358558.32,2262904.82,-0.040000000,1.246924212,1.234022503,-0.010000000
Orlando,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",2150261.81,2233302.51,0.040000000,2077758.40,2160323.19,0.040000000,0.966281590,0.967322242,0.000000000
Philadelphia,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",2120769.76,2204592.68,0.040000000,2605130.37,2742739.25,0.050000000,1.228389059,1.244102493,0.010000000
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",4675035.35,5106183.87,0.090000000,3954887.21,4266546.38,0.080000000,0.845958782,0.835564580,-0.010000000
Pittsburgh,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",678457.77,563091.17,-0.170000000,690137.66,633147.93,-0.080000000,1.017215353,1.124414595,0.110000000
Portland,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",2585562.60,2603052.07,0.010000000,3023796.17,3309538.03,0.090000000,1.169492539,1.271406772,0.090000000
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",1473080.58,1395258.83,-0.050000000,1640277.01,1644244.94,0.000000000,1.113501211,1.178451557,0.060000000
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",1140431.35,1152360.65,0.010000000,1191192.72,1277936.07,0.070000000,1.044510676,1.108972326,0.060000000
Roanoke,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",725377.37,725873.16,0.000000000,733226.44,802895.11,0.100000000,1.010820671,1.106109379,0.090000000
Sacramento,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",2027796.78,1821472.38,-0.100000000,2420496.78,2378582.03,-0.020000000,1.193658459,1.305856765,0.090000000
"San Diego",Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",2032133.58,2474495.97,0.220000000,2279388.01,2599544.42,0.140000000,1.121672331,1.050534918,-0.060000000
"San Francisco",Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",3415674.97,3645706.80,0.070000000,5206030.72,5000644.33,-0.040000000,1.524158699,1.371652907,-0.100000000
Seattle,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",2291248.42,2416036.80,0.050000000,3392539.28,3586392.75,0.060000000,1.480651007,1.484411475,0.000000000
"South Carolina",Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",1804595.36,1738003.75,-0.040000000,1867489.27,1880054.48,0.010000000,1.034852085,1.081732119,0.050000000
Spokane,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",358070.44,365367.41,0.020000000,466180.48,488393.13,0.050000000,1.301923945,1.336717826,0.030000000
"St. Louis",Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",805447.41,737460.80,-0.080000000,905722.22,825561.11,-0.090000000,1.124495788,1.119464397,0.000000000
Syracuse,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",314995.66,279873.44,-0.110000000,368887.00,366832.16,-0.010000000,1.171085976,1.310707297,0.120000000
Tampa,Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",2331454.80,2547344.54,0.090000000,2258752.35,2335287.46,0.030000000,0.968816702,0.916753672,-0.050000000
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",11,"2019-11-03 00:00:00",3097741.76,3266876.49,0.050000000,2926691.87,3072818.75,0.050000000,0.944782392,0.940598385,0.000000000
California,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",19715260.00,23085156.00,0.170000000,26012599.00,27378154.00,0.050000000,1.320000000,1.190000000,-0.100000000
"Great Lakes",Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",12746215.00,14795404.00,0.160000000,15079071.00,15636174.00,0.040000000,1.180000000,1.060000000,-0.110000000
Midsouth,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",11555092.00,12831356.00,0.110000000,13947137.00,14576379.00,0.050000000,1.210000000,1.140000000,-0.060000000
Northeast,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",15776467.00,19283672.00,0.220000000,21846604.00,24541987.00,0.120000000,1.380000000,1.270000000,-0.080000000
Plains,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",6987883.00,7307150.00,0.050000000,7404195.00,7536955.00,0.020000000,1.060000000,1.030000000,-0.030000000
"South Central",Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",22403927.00,25092898.00,0.120000000,18425883.00,19961681.00,0.080000000,0.820000000,0.800000000,-0.030000000
Southeast,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",14424422.00,19118426.00,0.330000000,16448683.00,17985950.00,0.090000000,1.140000000,0.940000000,-0.180000000
"Total U.S.",Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",123885312.00,148128114.00,0.200000000,142869713.00,155399001.00,0.090000000,1.150000000,1.050000000,-0.090000000
West,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",20276046.00,26614051.00,0.310000000,23705540.00,27781722.00,0.170000000,1.170000000,1.040000000,-0.110000000
Albany,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",357276.00,437431.00,0.220000000,487996.00,502111.00,0.030000000,1.370000000,1.150000000,-0.160000000
Atlanta,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",2168628.00,2629483.00,0.210000000,2257464.00,2649333.00,0.170000000,1.040000000,1.010000000,-0.030000000
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",2687772.00,3227913.00,0.200000000,3967619.00,4157605.00,0.050000000,1.480000000,1.290000000,-0.130000000
Boise,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",276907.00,378661.00,0.370000000,391303.00,461456.00,0.180000000,1.410000000,1.220000000,-0.140000000
Boston,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",2057037.00,2467202.00,0.200000000,3152656.00,3250059.00,0.030000000,1.530000000,1.320000000,-0.140000000
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",568755.00,619107.00,0.090000000,728696.00,710802.00,-0.030000000,1.280000000,1.150000000,-0.100000000
Charlotte,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",869040.00,982826.00,0.130000000,1064011.00,1173400.00,0.100000000,1.220000000,1.190000000,-0.030000000
Chicago,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",2370002.00,3313175.00,0.400000000,3463261.00,3512443.00,0.010000000,1.460000000,1.060000000,-0.280000000
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",992211.00,1254031.00,0.260000000,956034.00,1145495.00,0.200000000,0.960000000,0.910000000,-0.050000000
Columbus,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",790917.00,812528.00,0.030000000,787892.00,780206.00,-0.010000000,1.000000000,0.960000000,-0.040000000
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",5067723.00,5562474.00,0.100000000,3702422.00,4091374.00,0.110000000,0.730000000,0.740000000,0.010000000
Denver,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",2732475.00,3235400.00,0.180000000,3362696.00,3657365.00,0.090000000,1.230000000,1.130000000,-0.080000000
Detroit,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",1655457.00,1786002.00,0.080000000,1793617.00,1959521.00,0.090000000,1.080000000,1.100000000,0.010000000
"Grand Rapids",Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",518347.00,628319.00,0.210000000,856221.00,866369.00,0.010000000,1.650000000,1.380000000,-0.170000000
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",1086769.00,1167315.00,0.070000000,1186272.00,1268951.00,0.070000000,1.090000000,1.090000000,0.000000000
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",1058330.00,1259877.00,0.190000000,1552475.00,1731654.00,0.120000000,1.470000000,1.370000000,-0.060000000
Houston,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",4788896.00,5047724.00,0.050000000,3640438.00,3825216.00,0.050000000,0.760000000,0.760000000,0.000000000
Indianapolis,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",742110.00,832320.00,0.120000000,722963.00,825962.00,0.140000000,0.970000000,0.990000000,0.020000000
Jacksonville,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",638853.00,846550.00,0.330000000,759147.00,770219.00,0.020000000,1.190000000,0.910000000,-0.230000000
"Las Vegas",Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",1061055.00,1289624.00,0.220000000,1209900.00,1324498.00,0.100000000,1.140000000,1.030000000,-0.100000000
"Los Angeles",Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",9384464.00,10852676.00,0.160000000,11424389.00,12149468.00,0.060000000,1.220000000,1.120000000,-0.080000000
Louisville,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",389219.00,427814.00,0.100000000,432523.00,437013.00,0.010000000,1.110000000,1.020000000,-0.080000000
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",2501701.00,3784702.00,0.510000000,2987760.00,3519610.00,0.180000000,1.190000000,0.930000000,-0.220000000
Nashville,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",861721.00,939082.00,0.090000000,880506.00,889083.00,0.010000000,1.020000000,0.950000000,-0.070000000
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",905994.00,1070465.00,0.180000000,1052908.00,936092.00,-0.110000000,1.160000000,0.870000000,-0.250000000
"New York",Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",5137270.00,7029368.00,0.370000000,7529530.00,9660778.00,0.280000000,1.470000000,1.370000000,-0.060000000
"Northern New England",Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",1631630.00,1969258.00,0.210000000,2222728.00,2268055.00,0.020000000,1.360000000,1.150000000,-0.160000000
Orlando,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",1402489.00,1939885.00,0.380000000,1646973.00,1769788.00,0.080000000,1.170000000,0.910000000,-0.220000000
Philadelphia,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",1700998.00,2076633.00,0.220000000,2210636.00,2532904.00,0.150000000,1.300000000,1.220000000,-0.060000000
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",3794687.00,5143072.00,0.360000000,3275509.00,4020425.00,0.230000000,0.860000000,0.780000000,-0.090000000
Pittsburgh,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",503777.00,453369.00,-0.100000000,600864.00,528827.00,-0.120000000,1.190000000,1.170000000,-0.020000000
Portland,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",1904076.00,2542286.00,0.340000000,2450836.00,2964837.00,0.210000000,1.290000000,1.170000000,-0.090000000
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",1137899.00,1288808.00,0.130000000,1391130.00,1497200.00,0.080000000,1.220000000,1.160000000,-0.050000000
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",980983.00,1054904.00,0.080000000,1052237.00,1154833.00,0.100000000,1.070000000,1.090000000,0.020000000
Roanoke,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",625516.00,652030.00,0.040000000,632970.00,706042.00,0.120000000,1.010000000,1.080000000,0.070000000
Sacramento,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",1420170.00,1695343.00,0.190000000,2087224.00,2291019.00,0.100000000,1.470000000,1.350000000,-0.080000000
"San Diego",Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",1656891.00,2036431.00,0.230000000,2311413.00,2340448.00,0.010000000,1.400000000,1.150000000,-0.180000000
"San Francisco",Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",2972871.00,3404781.00,0.150000000,4350307.00,4517003.00,0.040000000,1.460000000,1.330000000,-0.090000000
Seattle,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",1664109.00,2431914.00,0.460000000,2569815.00,3284739.00,0.280000000,1.540000000,1.350000000,-0.130000000
"South Carolina",Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",1358878.00,1535298.00,0.130000000,1542952.00,1635739.00,0.060000000,1.140000000,1.070000000,-0.060000000
Spokane,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",277914.00,379586.00,0.370000000,387768.00,451445.00,0.160000000,1.400000000,1.190000000,-0.150000000
"St. Louis",Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",583956.00,635840.00,0.090000000,800960.00,742109.00,-0.070000000,1.370000000,1.170000000,-0.150000000
Syracuse,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",262785.00,286186.00,0.090000000,341654.00,337122.00,-0.010000000,1.300000000,1.180000000,-0.090000000
Tampa,Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",1519709.00,2231512.00,0.470000000,1795514.00,1946751.00,0.080000000,1.180000000,0.870000000,-0.260000000
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",12,"2019-12-01 00:00:00",2551324.00,3274523.00,0.280000000,2459338.00,2890592.00,0.180000000,0.960000000,0.880000000,-0.080000000
California,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",24091361.32,23883435.35,-0.008630727,27162092.45,26936835.32,-0.008293070,1.127461918,1.127845929,0.000340597
"Great Lakes",Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",15383160.97,15474734.81,0.005952862,16248634.88,15112115.56,-0.069945526,1.056261123,0.976567014,-0.075449250
Midsouth,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",13353860.91,13147208.05,-0.015475139,14965932.77,14340091.26,-0.041817742,1.120719534,1.090732816,-0.026756665
Northeast,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",17836156.69,18727884.96,0.049995539,23617135.59,23275235.79,-0.014476768,1.324115727,1.242811767,-0.061402458
Plains,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",8119317.54,7914103.05,-0.025274845,8481473.91,7657075.66,-0.097199880,1.044604287,0.967522865,-0.073790068
"South Central",Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",27876980.78,26650353.05,-0.044001456,21864638.91,20242609.32,-0.074185062,0.784325931,0.759562520,-0.031572858
Southeast,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",18450673.23,20127291.84,0.090870322,18863360.53,18295353.09,-0.030111678,1.022367059,0.908982353,-0.110904108
"Total U.S.",Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",150748321.30,153967635.50,0.021355556,158710741.10,153506574.80,-0.032790259,1.052819293,0.997005470,-0.053013678
West,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",25636809.40,28042624.09,0.093842204,27507472.03,27647258.74,0.005081772,1.072967841,0.985901271,-0.081145554
Albany,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",438726.68,467395.33,0.065345126,522607.51,476784.12,-0.087682226,1.191191541,1.020087471,-0.143641106
Atlanta,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",2579433.49,2575573.91,-0.001496290,2485497.92,2572165.87,0.034869452,0.963582868,0.998676784,0.036420237
Baltimore/Washington,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",3104652.73,3252952.87,0.047767062,4222674.62,4112326.51,-0.026132279,1.360111738,1.264182629,-0.070530315
Boise,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",355372.34,453366.02,0.275749317,434950.17,465295.70,0.069767831,1.223928036,1.026313573,-0.161459217
Boston,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",2196690.43,2322651.01,0.057341070,3114712.75,3011241.89,-0.033220033,1.417911558,1.296467647,-0.085649849
Buffalo/Rochester,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",626010.38,653996.21,0.044705057,732402.08,717425.28,-0.020448877,1.169951974,1.096986908,-0.062365865
Charlotte,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",1063102.29,1080634.21,0.016491282,1191906.79,1190750.69,-0.000969958,1.121159084,1.101899865,-0.017177954
Chicago,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",3124549.80,3976285.31,0.272594634,3641757.93,3551497.45,-0.024784865,1.165530449,0.893169673,-0.233679674
Cincinnati/Dayton,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",1079424.56,1058283.65,-0.019585352,986981.25,997734.37,0.010894959,0.914358712,0.942785396,0.031089204
Columbus,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",836169.68,786032.07,-0.059961048,782149.39,709970.19,-0.092283138,0.935395541,0.903233109,-0.034383778
"Dallas/Ft. Worth",Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",6448419.52,5848932.62,-0.092966486,4469974.64,4124067.35,-0.077384620,0.693189180,0.705097429,0.017178930
Denver,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",3437058.08,3560801.44,0.036002697,3854302.74,3657850.67,-0.050969548,1.121395871,1.027254884,-0.083949825
Detroit,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",1955046.79,1731140.08,-0.114527545,1903690.93,1757575.22,-0.076753904,0.973731647,1.015270364,0.042659308
"Grand Rapids",Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",781899.05,676275.90,-0.135085405,965769.28,918458.51,-0.048987653,1.235158528,1.358112140,0.099544803
Harrisburg/Scranton,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",1158830.75,1194946.67,0.031165828,1278633.73,1219796.94,-0.046015359,1.103382638,1.020796133,-0.074848472
Hartford/Springfield,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",1228777.47,1179073.50,-0.040449936,1744212.83,1656727.02,-0.050157761,1.419470061,1.405109198,-0.010117059
Houston,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",5787522.82,4985350.76,-0.138603697,4270666.89,3902962.08,-0.086100092,0.737909296,0.782886153,0.060951742
Indianapolis,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",846056.49,822594.36,-0.027731162,818845.61,769774.69,-0.059926950,0.967837987,0.935788923,-0.033114080
Jacksonville,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",802419.71,885101.66,0.103040777,832247.56,780373.31,-0.062330312,1.037172380,0.881676473,-0.149922915
"Las Vegas",Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",1149512.02,1280753.28,0.114171281,1304042.61,1299668.01,-0.003354645,1.134431469,1.014768442,-0.105482818
"Los Angeles",Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",10768968.67,10901245.01,0.012283102,11563789.61,11836722.76,0.023602397,1.073806598,1.085813845,0.011181946
Louisville,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",445883.01,401801.45,-0.098863511,449487.54,419599.38,-0.066493857,1.008084026,1.044295335,0.035920923
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",3338225.04,4013967.60,0.202425706,3463000.66,3621320.59,0.045717557,1.037377834,0.902179826,-0.130326679
Nashville,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",957488.27,948045.62,-0.009861896,921384.28,862984.32,-0.063382848,0.962293021,0.910277208,-0.054054027
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",1094859.61,1213927.25,0.108751514,1127270.55,880178.79,-0.219194727,1.029602827,0.725067165,-0.295779745
"New York",Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",6050337.10,6369485.32,0.052748833,8642662.29,8893320.38,0.029002416,1.428459629,1.396238461,-0.022556583
"Northern New England",Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",1884343.59,2233219.36,0.185144457,2296817.54,2337816.22,0.017850212,1.218895297,1.046836805,-0.141159370
Orlando,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",1861517.98,2126753.55,0.142483485,1929896.93,1872587.60,-0.029695539,1.036732898,0.880491113,-0.150705920
Philadelphia,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",1814967.48,1950999.83,0.074950296,2337489.21,2319156.64,-0.007842847,1.287895919,1.188701610,-0.077020438
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",4804110.91,4924463.79,0.025052061,3683208.54,3869155.01,0.050484915,0.766678499,0.785700774,0.024811280
Pittsburgh,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",504747.60,452994.51,-0.102532612,588674.76,513920.51,-0.126987354,1.166275501,1.134496111,-0.027248613
Portland,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",2391094.00,2747944.05,0.149241331,2805524.99,2940077.57,0.047959858,1.173322751,1.069919007,-0.088128986
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",1369901.30,1360535.46,-0.006836872,1502132.64,1468665.64,-0.022279657,1.096526180,1.079476194,-0.015549092
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",1115564.53,1072995.12,-0.038159523,1097678.52,1093962.04,-0.003385764,0.983966853,1.019540555,0.036153354
Roanoke,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",692032.07,647183.43,-0.064807170,658169.44,660941.69,0.004212061,0.951067831,1.021258672,0.073802139
Sacramento,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",2067425.17,1887844.97,-0.086861765,2362326.53,2318151.52,-0.018699790,1.142641854,1.227935321,0.074645845
"San Diego",Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",1945614.93,2136228.23,0.097970722,2235605.34,2272757.36,0.016618327,1.149048203,1.063911303,-0.074093411
"San Francisco",Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",3776613.48,3503455.53,-0.072328808,4689305.53,4373482.34,-0.067349672,1.241669436,1.248333910,0.005367350
Seattle,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",2232842.77,2568537.69,0.150344182,3158563.88,3262635.24,0.032948949,1.414593057,1.270230627,-0.102052268
"South Carolina",Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",1657283.92,1652036.32,-0.003166386,1740675.99,1638937.29,-0.058447810,1.050318518,0.992070979,-0.055457023
Spokane,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",352119.95,413437.48,0.174138188,433343.07,435596.88,0.005200983,1.230668896,1.053597947,-0.143881876
"St. Louis",Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",700290.08,670929.99,-0.041925612,867598.61,746727.37,-0.139317005,1.238913180,1.112973605,-0.101653269
Syracuse,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",300992.22,309279.61,0.027533569,348902.32,334520.90,-0.041219044,1.159173882,1.081613172,-0.066910332
Tampa,Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",2088112.90,2389629.09,0.144396498,2166225.17,2056170.86,-0.050804649,1.037408068,0.860456072,-0.170571255
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",13,"2019-12-29 00:00:00",3065046.46,3411949.52,0.113180359,2926716.55,2893780.92,-0.011253440,0.954868576,0.848131223,-0.111782245
